Data,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Resultado,Alvo,Total_Gols,Media_Gols_Mandante,Media_Gols_Visitante
2012-09-30,Coritiba,Sao Paulo,1.0,1.0,D,0.0,2.0,1.4615384615384615,1.4615384615384615
2012-09-30,Bahia,Botafogo RJ,2.0,0.0,H,1.0,2.0,1.0384615384615385,1.5769230769230769
2012-09-30,Palmeiras,Ponte Preta,3.0,0.0,H,1.0,3.0,0.9615384615384616,1.1538461538461537
2012-09-30,Corinthians,Sport Recife,3.0,0.0,H,1.0,3.0,1.1538461538461537,0.8846153846153846
2012-10-05,Coritiba,Ponte Preta,1.0,0.0,H,1.0,1.0,1.4444444444444444,1.1111111111111112
2012-10-05,Flamengo RJ,Bahia,0.0,0.0,D,0.0,0.0,1.037037037037037,1.0740740740740742
2012-10-05,Portuguesa,Sport Recife,5.0,1.0,H,1.0,6.0,1.0740740740740742,0.8518518518518519
2012-10-06,Santos,Internacional,1.0,1.0,D,0.0,2.0,1.1851851851851851,1.2222222222222223
2012-10-06,Sao Paulo,Palmeiras,3.0,0.0,H,1.0,3.0,1.4444444444444444,1.037037037037037
2012-10-06,Atletico GO,Vasco,0.0,1.0,A,2.0,1.0,1.0,1.2962962962962963
2012-10-06,Nautico,Corinthians,2.0,1.0,H,1.0,3.0,1.2222222222222223,1.2222222222222223
2012-10-06,Atletico-MG,Figueirense,6.0,0.0,H,1.0,6.0,1.5185185185185186,1.1111111111111112
2012-10-06,Fluminense,Botafogo RJ,1.0,0.0,H,1.0,1.0,1.6296296296296295,1.5185185185185186
2012-10-06,Gremio,Cruzeiro,2.0,1.0,H,1.0,3.0,1.4074074074074074,1.1851851851851851
2012-10-10,Figueirense,Atletico GO,3.0,1.0,H,1.0,4.0,1.0714285714285714,0.9642857142857143
2012-10-10,Cruzeiro,Portuguesa,2.0,0.0,H,1.0,2.0,1.1785714285714286,1.2142857142857142
2012-10-10,Ponte Preta,Nautico,2.0,1.0,H,1.0,3.0,1.0714285714285714,1.25
2012-10-10,Bahia,Fluminense,0.0,2.0,A,2.0,2.0,1.0357142857142858,1.6071428571428572
2012-10-10,Botafogo RJ,Santos,0.0,2.0,A,2.0,2.0,1.4642857142857142,1.1785714285714286
2012-10-11,Internacional,Atletico-MG,3.0,0.0,H,1.0,3.0,1.2142857142857142,1.6785714285714286
2012-10-11,Vasco,Sao Paulo,0.0,2.0,A,2.0,2.0,1.2857142857142858,1.5
2012-10-11,Corinthians,Flamengo RJ,3.0,2.0,H,1.0,5.0,1.2142857142857142,1.0
2012-10-12,Palmeiras,Coritiba,0.0,1.0,A,2.0,1.0,1.0,1.4285714285714286
2012-10-12,Sport Recife,Gremio,1.0,3.0,A,2.0,4.0,0.8571428571428571,1.4285714285714286
2012-10-13,Atletico GO,Internacional,3.0,1.0,H,1.0,4.0,0.9655172413793104,1.2758620689655173
2012-10-13,Flamengo RJ,Cruzeiro,1.0,1.0,D,0.0,2.0,1.0344827586206897,1.206896551724138
2012-10-14,Gremio,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.4827586206896552,1.4137931034482758
2012-10-14,Fluminense,Ponte Preta,2.0,1.0,H,1.0,3.0,1.6206896551724137,1.103448275862069
2012-10-14,Santos,Vasco,2.0,0.0,H,1.0,2.0,1.206896551724138,1.2413793103448276
2012-10-14,Sao Paulo,Figueirense,2.0,0.0,H,1.0,2.0,1.5172413793103448,1.1379310344827587
2012-10-14,Coritiba,Bahia,2.0,1.0,H,1.0,3.0,1.4137931034482758,1.0
2012-10-14,Atletico-MG,Sport Recife,2.0,1.0,H,1.0,3.0,1.6206896551724137,0.8620689655172413
2012-10-14,Portuguesa,Corinthians,1.0,1.0,D,0.0,2.0,1.1724137931034482,1.2758620689655173
2012-10-14,Nautico,Palmeiras,1.0,0.0,H,1.0,1.0,1.2413793103448276,0.9655172413793104
2012-10-17,Bahia,Palmeiras,0.0,1.0,A,2.0,1.0,1.0,0.9333333333333333
2012-10-17,Coritiba,Nautico,2.0,1.0,H,1.0,3.0,1.4333333333333333,1.2333333333333334
2012-10-17,Fluminense,Gremio,2.0,2.0,D,0.0,4.0,1.6333333333333333,1.4666666666666666
2012-10-17,Internacional,Figueirense,2.0,3.0,A,2.0,5.0,1.2666666666666666,1.1
2012-10-18,Cruzeiro,Corinthians,2.0,0.0,H,1.0,2.0,1.2,1.2666666666666666
2012-10-18,Portuguesa,Flamengo RJ,0.0,0.0,D,0.0,0.0,1.1666666666666667,1.0333333333333334
2012-10-18,Santos,Atletico-MG,2.0,2.0,D,0.0,4.0,1.2333333333333334,1.6333333333333333
2012-10-19,Sport Recife,Ponte Preta,3.0,1.0,H,1.0,4.0,0.8666666666666667,1.1
2012-10-19,Sao Paulo,Atletico GO,2.0,0.0,H,1.0,2.0,1.5333333333333334,1.0333333333333334
2012-10-19,Botafogo RJ,Vasco,3.0,2.0,H,1.0,5.0,1.4,1.2
2012-10-20,Corinthians,Bahia,1.0,1.0,D,0.0,2.0,1.2258064516129032,0.967741935483871
2012-10-20,Gremio,Coritiba,0.0,0.0,D,0.0,0.0,1.4838709677419355,1.4516129032258065
2012-10-20,Palmeiras,Cruzeiro,2.0,0.0,H,1.0,2.0,0.9354838709677419,1.2258064516129032
2012-10-21,Atletico-MG,Fluminense,3.0,2.0,H,1.0,5.0,1.6451612903225807,1.6451612903225807
2012-10-21,Flamengo RJ,Sao Paulo,1.0,0.0,H,1.0,1.0,1.0,1.5483870967741935
2012-10-21,Nautico,Portuguesa,0.0,0.0,D,0.0,0.0,1.2258064516129032,1.1290322580645162
2012-10-21,Atletico GO,Sport Recife,0.0,1.0,A,2.0,1.0,1.0,0.9354838709677419
2012-10-21,Ponte Preta,Santos,1.0,0.0,H,1.0,1.0,1.096774193548387,1.2580645161290323
2012-10-24,Vasco,Internacional,1.0,2.0,A,2.0,3.0,1.2258064516129032,1.2903225806451613
2012-10-25,Figueirense,Botafogo RJ,0.0,2.0,A,2.0,2.0,1.1612903225806452,1.4516129032258065
2012-10-26,Fluminense,Coritiba,2.0,1.0,H,1.0,3.0,1.65625,1.40625
2012-10-26,Ponte Preta,Cruzeiro,1.0,0.0,H,1.0,1.0,1.09375,1.1875
2012-10-26,Santos,Nautico,0.0,0.0,D,0.0,0.0,1.21875,1.1875
2012-10-27,Corinthians,Vasco,1.0,0.0,H,1.0,1.0,1.21875,1.21875
2012-10-27,Internacional,Palmeiras,2.0,1.0,H,1.0,3.0,1.3125,0.96875
2012-10-27,Bahia,Gremio,1.0,1.0,D,0.0,2.0,0.96875,1.4375
2012-10-27,Botafogo RJ,Atletico GO,4.0,0.0,H,1.0,4.0,1.46875,0.96875
2012-10-27,Figueirense,Portuguesa,0.0,0.0,D,0.0,0.0,1.125,1.09375
2012-10-27,Sport Recife,Sao Paulo,2.0,4.0,A,2.0,6.0,0.9375,1.5
2012-10-31,Atletico-MG,Flamengo RJ,1.0,1.0,D,0.0,2.0,1.6875,1.0
2012-11-03,Gremio,Ponte Preta,1.0,0.0,H,1.0,1.0,1.4242424242424243,1.0909090909090908
2012-11-03,Flamengo RJ,Figueirense,1.0,0.0,H,1.0,1.0,1.0,1.0909090909090908
2012-11-03,Cruzeiro,Santos,0.0,4.0,A,2.0,4.0,1.1515151515151516,1.1818181818181819
2012-11-04,Atletico GO,Corinthians,0.0,2.0,A,2.0,2.0,0.9393939393939394,1.2121212121212122
2012-11-04,Palmeiras,Botafogo RJ,2.0,2.0,D,0.0,4.0,0.9696969696969697,1.5454545454545454
2012-11-04,Sao Paulo,Fluminense,1.0,1.0,D,0.0,2.0,1.5757575757575757,1.6666666666666667
2012-11-04,Vasco,Sport Recife,0.0,3.0,A,2.0,3.0,1.1818181818181819,0.9696969696969697
2012-11-04,Coritiba,Atletico-MG,1.0,0.0,H,1.0,1.0,1.393939393939394,1.6666666666666667
2012-11-04,Nautico,Internacional,3.0,0.0,H,1.0,3.0,1.1515151515151516,1.3333333333333333
2012-11-04,Portuguesa,Bahia,0.0,1.0,A,2.0,1.0,1.0606060606060606,0.9696969696969697
2012-11-10,Botafogo RJ,Portuguesa,3.0,0.0,H,1.0,3.0,1.5588235294117647,1.0294117647058822
2012-11-10,Atletico GO,Santos,2.0,1.0,H,1.0,3.0,0.9117647058823529,1.2647058823529411
2012-11-10,Corinthians,Coritiba,5.0,1.0,H,1.0,6.0,1.2352941176470589,1.3823529411764706
2012-11-11,Nautico,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.2058823529411764,1.0
2012-11-11,Figueirense,Sport Recife,1.0,1.0,D,0.0,2.0,1.0588235294117647,1.0294117647058822
2012-11-11,Cruzeiro,Bahia,3.0,1.0,H,1.0,4.0,1.1176470588235294,0.9705882352941176
2012-11-11,Gremio,Sao Paulo,2.0,1.0,H,1.0,3.0,1.411764705882353,1.5588235294117647
2012-11-11,Palmeiras,Fluminense,2.0,3.0,A,2.0,5.0,1.0,1.6470588235294117
2012-11-11,Ponte Preta,Internacional,1.0,0.0,H,1.0,1.0,1.0588235294117647,1.2941176470588236
2012-11-11,Vasco,Atletico-MG,1.0,1.0,D,0.0,2.0,1.1470588235294117,1.6176470588235294
2012-11-17,Santos,Figueirense,2.0,0.0,H,1.0,2.0,1.2571428571428571,1.0571428571428572
2012-11-17,Coritiba,Vasco,1.0,2.0,A,2.0,3.0,1.3714285714285714,1.1428571428571428
2012-11-18,Portuguesa,Gremio,2.0,2.0,D,0.0,4.0,1.0,1.4285714285714286
2012-11-18,Internacional,Corinthians,0.0,2.0,A,2.0,2.0,1.2571428571428571,1.3428571428571427
2012-11-18,Sport Recife,Botafogo RJ,2.0,0.0,H,1.0,2.0,1.0285714285714285,1.6
2012-11-18,Sao Paulo,Nautico,2.0,1.0,H,1.0,3.0,1.542857142857143,1.1714285714285715
2012-11-18,Bahia,Ponte Preta,1.0,0.0,H,1.0,1.0,0.9714285714285714,1.0571428571428572
2012-11-18,Flamengo RJ,Palmeiras,1.0,1.0,D,0.0,2.0,1.0,1.0285714285714285
2012-11-18,Atletico-MG,Atletico GO,2.0,2.0,D,0.0,4.0,1.6,0.9428571428571428
2012-11-18,Fluminense,Cruzeiro,0.0,2.0,A,2.0,2.0,1.6857142857142857,1.1714285714285715
2012-11-24,Corinthians,Santos,1.0,1.0,D,0.0,2.0,1.3611111111111112,1.2777777777777777
2012-11-24,Vasco,Flamengo RJ,1.0,1.0,D,0.0,2.0,1.1666666666666667,1.0
2012-11-25,Ponte Preta,Sao Paulo,0.0,0.0,D,0.0,0.0,1.0277777777777777,1.5555555555555556
2012-11-25,Bahia,Nautico,1.0,1.0,D,0.0,2.0,0.9722222222222222,1.1666666666666667
2012-11-25,Botafogo RJ,Atletico-MG,2.0,3.0,A,2.0,5.0,1.5555555555555556,1.6111111111111112
2012-11-25,Cruzeiro,Coritiba,2.0,1.0,H,1.0,3.0,1.1944444444444444,1.3611111111111112
2012-11-25,Figueirense,Gremio,2.0,4.0,A,2.0,6.0,1.0277777777777777,1.4444444444444444
2012-11-25,Internacional,Portuguesa,0.0,2.0,A,2.0,2.0,1.2222222222222223,1.0277777777777777
2012-11-25,Palmeiras,Atletico GO,1.0,2.0,A,2.0,3.0,1.0277777777777777,0.9722222222222222
2012-11-25,Sport Recife,Fluminense,1.0,1.0,D,0.0,2.0,1.0555555555555556,1.6388888888888888
2012-12-01,Santos,Palmeiras,3.0,1.0,H,1.0,4.0,1.2702702702702702,1.027027027027027
2012-12-01,Flamengo RJ,Botafogo RJ,2.0,2.0,D,0.0,4.0,1.0,1.5675675675675675
2012-12-02,Sao Paulo,Corinthians,3.0,1.0,H,1.0,4.0,1.5135135135135136,1.3513513513513513
2012-12-02,Nautico,Sport Recife,1.0,0.0,H,1.0,1.0,1.162162162162162,1.054054054054054
2012-12-02,Portuguesa,Ponte Preta,0.0,0.0,D,0.0,0.0,1.054054054054054,1.0
2012-12-02,Gremio,Internacional,0.0,0.0,D,0.0,0.0,1.5135135135135136,1.1891891891891893
2012-12-02,Atletico GO,Bahia,0.0,1.0,A,2.0,1.0,1.0,0.972972972972973
2012-12-02,Coritiba,Figueirense,3.0,0.0,H,1.0,3.0,1.3513513513513513,1.054054054054054
2012-12-02,Atletico-MG,Cruzeiro,3.0,2.0,H,1.0,5.0,1.6486486486486487,1.2162162162162162
2012-12-02,Fluminense,Vasco,1.0,2.0,A,2.0,3.0,1.6216216216216217,1.162162162162162
2013-05-25,Vasco,Portuguesa,1.0,0.0,H,1.0,1.0,1.1842105263157894,1.0263157894736843
2013-05-25,Vitoria,Internacional,2.0,2.0,D,0.0,4.0,1.0,1.1578947368421053
2013-05-26,Fluminense,Athletico-PR,2.0,1.0,H,1.0,3.0,1.605263157894737,1.0
2013-05-26,Cruzeiro,Goias,5.0,0.0,H,1.0,5.0,1.236842105263158,1.0
2013-05-26,Coritiba,Atletico-MG,2.0,1.0,H,1.0,3.0,1.394736842105263,1.6842105263157894
2013-05-26,Santos,Flamengo RJ,0.0,0.0,D,0.0,0.0,1.3157894736842106,1.0263157894736843
2013-05-26,Ponte Preta,Sao Paulo,0.0,2.0,A,2.0,2.0,0.9736842105263158,1.5526315789473684
2013-05-26,Criciuma,Bahia,3.0,1.0,H,1.0,4.0,1.0,0.9736842105263158
2013-05-26,Corinthians,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.3421052631578947,1.5789473684210527
2013-05-26,Gremio,Nautico,2.0,0.0,H,1.0,2.0,1.4736842105263157,1.1578947368421053
2013-05-29,Athletico-PR,Cruzeiro,2.0,2.0,D,0.0,4.0,1.0,1.3333333333333333
2013-05-29,Botafogo RJ,Santos,2.0,1.0,H,1.0,3.0,1.564102564102564,1.2820512820512822
2013-05-29,Sao Paulo,Vasco,5.0,1.0,H,1.0,6.0,1.564102564102564,1.1794871794871795
2013-05-30,Internacional,Criciuma,2.0,0.0,H,1.0,2.0,1.1794871794871795,3.0
2013-05-30,Goias,Corinthians,1.0,1.0,D,0.0,2.0,0.0,1.3333333333333333
2013-05-30,Bahia,Coritiba,0.0,0.0,D,0.0,0.0,0.9743589743589743,1.4102564102564104
2013-05-30,Flamengo RJ,Ponte Preta,0.0,2.0,A,2.0,2.0,1.0,0.9487179487179487
2013-05-30,Nautico,Vitoria,0.0,3.0,A,2.0,3.0,1.1282051282051282,2.0
2013-06-01,Athletico-PR,Flamengo RJ,2.0,2.0,D,0.0,4.0,1.5,0.975
2013-06-01,Botafogo RJ,Cruzeiro,2.0,1.0,H,1.0,3.0,1.575,1.35
2013-06-01,Santos,Gremio,1.0,1.0,D,0.0,2.0,1.275,1.4871794871794872
2013-06-01,Goias,Coritiba,1.0,1.0,D,0.0,2.0,0.5,1.375
2013-06-01,Vitoria,Vasco,2.0,0.0,H,1.0,2.0,2.5,1.175
2013-06-02,Corinthians,Ponte Preta,1.0,0.0,H,1.0,1.0,1.325,0.975
2013-06-02,Atletico-MG,Sao Paulo,0.0,0.0,D,0.0,0.0,1.6666666666666667,1.65
2013-06-02,Fluminense,Criciuma,3.0,0.0,H,1.0,3.0,1.6153846153846154,1.5
2013-06-02,Internacional,Bahia,1.0,2.0,A,2.0,3.0,1.2,0.95
2013-06-02,Nautico,Portuguesa,2.0,2.0,D,0.0,4.0,1.1,1.0
2013-06-05,Portuguesa,Internacional,1.0,1.0,D,0.0,2.0,1.025,1.1951219512195121
2013-06-05,Criciuma,Santos,3.0,1.0,H,1.0,4.0,1.0,1.2682926829268293
2013-06-05,Sao Paulo,Goias,0.0,1.0,A,2.0,1.0,1.6097560975609757,0.6666666666666666
2013-06-06,Flamengo RJ,Nautico,0.0,1.0,A,2.0,1.0,1.0,1.1219512195121952
2013-06-06,Cruzeiro,Corinthians,1.0,0.0,H,1.0,1.0,1.3414634146341464,1.3170731707317074
2013-06-06,Bahia,Botafogo RJ,2.0,1.0,H,1.0,3.0,0.975609756097561,1.5853658536585367
2013-06-06,Vasco,Atletico-MG,2.0,0.0,H,1.0,2.0,1.146341463414634,1.625
2013-06-06,Ponte Preta,Athletico-PR,3.0,4.0,A,2.0,7.0,0.9512195121951219,1.6666666666666667
2013-06-06,Gremio,Vitoria,1.0,0.0,H,1.0,1.0,1.475,2.3333333333333335
2013-06-07,Coritiba,Fluminense,2.0,1.0,H,1.0,3.0,1.3658536585365855,1.65
2013-06-08,Criciuma,Flamengo RJ,0.0,3.0,A,2.0,3.0,1.5,0.9761904761904762
2013-06-08,Cruzeiro,Internacional,2.0,2.0,D,0.0,4.0,1.3333333333333333,1.1904761904761905
2013-06-08,Corinthians,Portuguesa,0.0,0.0,D,0.0,0.0,1.2857142857142858,1.024390243902439
2013-06-08,Vasco,Bahia,1.0,1.0,D,0.0,2.0,1.1666666666666667,1.0
2013-06-09,Vitoria,Athletico-PR,3.0,2.0,H,1.0,5.0,1.75,2.25
2013-06-09,Fluminense,Goias,2.0,1.0,H,1.0,3.0,1.6341463414634145,0.75
2013-06-09,Coritiba,Nautico,1.0,0.0,H,1.0,1.0,1.380952380952381,1.119047619047619
2013-06-09,Atletico-MG,Gremio,2.0,0.0,H,1.0,2.0,1.5853658536585367,1.4634146341463414
2013-06-09,Ponte Preta,Botafogo RJ,0.0,2.0,A,2.0,2.0,1.0,1.5714285714285714
2013-06-12,Santos,Atletico-MG,1.0,0.0,H,1.0,1.0,1.2619047619047619,1.5952380952380953
2013-06-13,Gremio,Sao Paulo,1.0,1.0,D,0.0,2.0,1.4285714285714286,1.5714285714285714
2013-06-13,Portuguesa,Fluminense,2.0,1.0,H,1.0,3.0,1.0,1.6428571428571428
2013-07-06,Athletico-PR,Gremio,1.0,1.0,D,0.0,2.0,2.2,1.4186046511627908
2013-07-06,Flamengo RJ,Coritiba,2.0,2.0,D,0.0,4.0,1.0232558139534884,1.372093023255814
2013-07-06,Nautico,Ponte Preta,1.0,3.0,A,2.0,4.0,1.0930232558139534,0.9767441860465116
2013-07-07,Botafogo RJ,Fluminense,1.0,0.0,H,1.0,1.0,1.5813953488372092,1.627906976744186
2013-07-07,Atletico-MG,Criciuma,3.0,2.0,H,1.0,5.0,1.558139534883721,1.2
2013-07-07,Sao Paulo,Santos,0.0,2.0,A,2.0,2.0,1.558139534883721,1.255813953488372
2013-07-07,Goias,Vitoria,1.0,0.0,H,1.0,1.0,0.8,2.0
2013-07-07,Bahia,Corinthians,0.0,2.0,A,2.0,2.0,1.0,1.255813953488372
2013-07-07,Portuguesa,Cruzeiro,1.0,1.0,D,0.0,2.0,1.0232558139534884,1.3488372093023255
2013-07-07,Internacional,Vasco,5.0,3.0,H,1.0,8.0,1.2093023255813953,1.1627906976744187
2013-07-11,Sao Paulo,Bahia,1.0,2.0,A,2.0,3.0,1.5227272727272727,0.9772727272727273
2013-07-13,Fluminense,Internacional,2.0,3.0,A,2.0,5.0,1.5909090909090908,1.2954545454545454
2013-07-13,Santos,Portuguesa,4.0,1.0,H,1.0,5.0,1.2727272727272727,1.0227272727272727
2013-07-14,Vasco,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.2045454545454546,1.0454545454545454
2013-07-14,Ponte Preta,Bahia,0.0,0.0,D,0.0,0.0,1.0227272727272727,1.0
2013-07-14,Corinthians,Atletico-MG,0.0,1.0,A,2.0,1.0,1.2727272727272727,1.5909090909090908
2013-07-14,Coritiba,Athletico-PR,1.0,0.0,H,1.0,1.0,1.3863636363636365,2.0
2013-07-14,Gremio,Botafogo RJ,2.0,1.0,H,1.0,3.0,1.4090909090909092,1.5681818181818181
2013-07-14,Vitoria,Sao Paulo,3.0,2.0,H,1.0,5.0,1.6666666666666667,1.511111111111111
2013-07-14,Criciuma,Goias,0.0,0.0,D,0.0,0.0,1.3333333333333333,0.8333333333333334
2013-07-14,Cruzeiro,Nautico,3.0,0.0,H,1.0,3.0,1.3409090909090908,1.0909090909090908
2013-07-20,Criciuma,Gremio,2.0,1.0,H,1.0,3.0,1.1428571428571428,1.4222222222222223
2013-07-20,Sao Paulo,Cruzeiro,0.0,3.0,A,2.0,3.0,1.5217391304347827,1.3777777777777778
2013-07-20,Botafogo RJ,Nautico,2.0,0.0,H,1.0,2.0,1.5555555555555556,1.0666666666666667
2013-07-21,Goias,Portuguesa,2.0,1.0,H,1.0,3.0,0.7142857142857143,1.0222222222222221
2013-07-21,Fluminense,Vasco,1.0,3.0,A,2.0,4.0,1.6,1.1777777777777778
2013-07-21,Vitoria,Bahia,0.0,0.0,D,0.0,0.0,1.8571428571428572,0.9782608695652174
2013-07-21,Internacional,Flamengo RJ,1.0,0.0,H,1.0,1.0,1.3333333333333333,1.0444444444444445
2013-07-21,Athletico-PR,Corinthians,1.0,1.0,D,0.0,2.0,1.7142857142857142,1.2444444444444445
2013-07-21,Santos,Coritiba,2.0,2.0,D,0.0,4.0,1.3333333333333333,1.3777777777777778
2013-07-25,Sao Paulo,Internacional,0.0,1.0,A,2.0,1.0,1.4893617021276595,1.326086956521739
2013-07-27,Portuguesa,Athletico-PR,2.0,3.0,A,2.0,5.0,1.0217391304347827,1.625
2013-07-27,Vasco,Criciuma,3.0,2.0,H,1.0,5.0,1.2173913043478262,1.25
2013-07-28,Ponte Preta,Santos,1.0,0.0,H,1.0,1.0,1.0,1.3478260869565217
2013-07-28,Corinthians,Sao Paulo,0.0,0.0,D,0.0,0.0,1.2391304347826086,1.4583333333333333
2013-07-28,Cruzeiro,Atletico-MG,4.0,1.0,H,1.0,5.0,1.4130434782608696,1.5777777777777777
2013-07-28,Nautico,Internacional,3.0,0.0,H,1.0,3.0,1.0434782608695652,1.3191489361702127
2013-07-28,Bahia,Goias,2.0,1.0,H,1.0,3.0,0.9574468085106383,0.875
2013-07-28,Coritiba,Vitoria,1.0,1.0,D,0.0,2.0,1.391304347826087,1.625
2013-07-28,Flamengo RJ,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.0217391304347827,1.565217391304348
2013-07-28,Gremio,Fluminense,2.0,0.0,H,1.0,2.0,1.4130434782608696,1.5869565217391304
2013-07-31,Atletico-MG,Athletico-PR,1.0,2.0,A,2.0,3.0,1.565217391304348,1.7777777777777777
2013-07-31,Fluminense,Cruzeiro,1.0,0.0,H,1.0,1.0,1.553191489361702,1.4680851063829787
2013-07-31,Portuguesa,Criciuma,1.0,1.0,D,0.0,2.0,1.0425531914893618,1.3333333333333333
2013-08-01,Corinthians,Gremio,2.0,0.0,H,1.0,2.0,1.2127659574468086,1.425531914893617
2013-08-01,Botafogo RJ,Vitoria,2.0,0.0,H,1.0,2.0,1.553191489361702,1.5555555555555556
2013-08-01,Bahia,Flamengo RJ,3.0,0.0,H,1.0,3.0,0.9791666666666666,1.0212765957446808
2013-08-01,Coritiba,Ponte Preta,5.0,3.0,H,1.0,8.0,1.3829787234042554,1.0
2013-08-02,Goias,Vasco,1.0,1.0,D,0.0,2.0,0.8888888888888888,1.2553191489361701
2013-08-03,Cruzeiro,Coritiba,1.0,0.0,H,1.0,1.0,1.4375,1.4583333333333333
2013-08-04,Vasco,Botafogo RJ,2.0,3.0,A,2.0,5.0,1.25,1.5625
2013-08-04,Athletico-PR,Goias,2.0,0.0,H,1.0,2.0,1.8,0.9
2013-08-04,Criciuma,Corinthians,0.0,2.0,A,2.0,2.0,1.3,1.2291666666666667
2013-08-04,Flamengo RJ,Atletico-MG,3.0,0.0,H,1.0,3.0,1.0,1.553191489361702
2013-08-04,Gremio,Internacional,1.0,1.0,D,0.0,2.0,1.3958333333333333,1.2916666666666667
2013-08-04,Ponte Preta,Fluminense,1.0,1.0,D,0.0,2.0,1.0425531914893618,1.5416666666666667
2013-08-04,Vitoria,Portuguesa,2.0,1.0,H,1.0,3.0,1.4,1.0416666666666667
2013-08-07,Criciuma,Cruzeiro,1.0,2.0,A,2.0,3.0,1.1818181818181819,1.4285714285714286
2013-08-07,Vitoria,Fluminense,1.0,1.0,D,0.0,2.0,1.4545454545454546,1.530612244897959
2013-08-08,Atletico-MG,Botafogo RJ,2.0,2.0,D,0.0,4.0,1.5208333333333333,1.5918367346938775
2013-08-08,Goias,Nautico,2.0,1.0,H,1.0,3.0,0.8181818181818182,1.0851063829787233
2013-08-08,Athletico-PR,Bahia,1.0,0.0,H,1.0,1.0,1.8181818181818181,1.0204081632653061
2013-08-08,Flamengo RJ,Portuguesa,1.0,1.0,D,0.0,2.0,1.0408163265306123,1.0408163265306123
2013-08-08,Santos,Corinthians,1.0,1.0,D,0.0,2.0,1.3191489361702127,1.2448979591836735
2013-08-09,Vasco,Ponte Preta,1.0,1.0,D,0.0,2.0,1.2653061224489797,1.0416666666666667
2013-08-09,Gremio,Coritiba,0.0,1.0,A,2.0,1.0,1.3877551020408163,1.4285714285714286
2013-08-10,Nautico,Atletico-MG,0.0,0.0,D,0.0,0.0,1.0833333333333333,1.530612244897959
2013-08-10,Botafogo RJ,Goias,1.0,1.0,D,0.0,2.0,1.6,0.9166666666666666
2013-08-11,Internacional,Athletico-PR,2.0,2.0,D,0.0,4.0,1.2857142857142858,1.75
2013-08-11,Ponte Preta,Criciuma,3.0,1.0,H,1.0,4.0,1.0408163265306123,1.1666666666666667
2013-08-11,Portuguesa,Sao Paulo,2.0,1.0,H,1.0,3.0,1.04,1.4285714285714286
2013-08-11,Bahia,Gremio,0.0,3.0,A,2.0,3.0,1.0,1.36
2013-08-11,Corinthians,Vitoria,2.0,0.0,H,1.0,2.0,1.24,1.4166666666666667
2013-08-11,Cruzeiro,Santos,0.0,0.0,D,0.0,0.0,1.44,1.3125
2013-08-11,Fluminense,Flamengo RJ,2.0,3.0,A,2.0,5.0,1.52,1.04
2013-08-11,Coritiba,Vasco,0.0,1.0,A,2.0,1.0,1.42,1.26
2013-08-14,Atletico-MG,Bahia,2.0,0.0,H,1.0,2.0,1.5,0.9803921568627451
2013-08-14,Criciuma,Nautico,3.0,0.0,H,1.0,3.0,1.1538461538461537,1.0612244897959184
2013-08-14,Santos,Vasco,1.0,1.0,D,0.0,2.0,1.2857142857142858,1.2549019607843137
2013-08-15,Coritiba,Portuguesa,1.0,1.0,D,0.0,2.0,1.392156862745098,1.0588235294117647
2013-08-15,Vitoria,Ponte Preta,3.0,1.0,H,1.0,4.0,1.3076923076923077,1.08
2013-08-15,Fluminense,Corinthians,0.0,0.0,D,0.0,0.0,1.5294117647058822,1.2549019607843137
2013-08-15,Goias,Flamengo RJ,1.0,1.0,D,0.0,2.0,0.9230769230769231,1.0784313725490196
2013-08-15,Gremio,Cruzeiro,3.0,1.0,H,1.0,4.0,1.392156862745098,1.411764705882353
2013-08-15,Sao Paulo,Athletico-PR,1.0,1.0,D,0.0,2.0,1.42,1.7692307692307692
2013-08-16,Botafogo RJ,Internacional,3.0,3.0,D,0.0,6.0,1.588235294117647,1.3
2013-08-17,Cruzeiro,Vitoria,5.0,1.0,H,1.0,6.0,1.4038461538461537,1.4285714285714286
2013-08-17,Nautico,Fluminense,0.0,1.0,A,2.0,1.0,1.04,1.5
2013-08-18,Internacional,Atletico-MG,0.0,0.0,D,0.0,0.0,1.3333333333333333,1.5098039215686274
2013-08-18,Bahia,Santos,0.0,0.0,D,0.0,0.0,0.9615384615384616,1.28
2013-08-18,Portuguesa,Botafogo RJ,1.0,3.0,A,2.0,4.0,1.0576923076923077,1.6153846153846154
2013-08-18,Athletico-PR,Criciuma,2.0,1.0,H,1.0,3.0,1.7142857142857142,1.2857142857142858
2013-08-18,Flamengo RJ,Sao Paulo,0.0,0.0,D,0.0,0.0,1.0769230769230769,1.411764705882353
2013-08-18,Corinthians,Coritiba,1.0,0.0,H,1.0,1.0,1.2307692307692308,1.3846153846153846
2013-08-18,Vasco,Gremio,2.0,3.0,A,2.0,5.0,1.25,1.4230769230769231
2013-08-18,Ponte Preta,Goias,0.0,1.0,A,2.0,1.0,1.0784313725490196,0.9285714285714286
